# Tetrahedron method
       10.4691850743        0.0082466900        0.0082466900        0.0115294387        0.0115300556        0.1574694971        0.1013748437        0.1574649448        0.1574649448        0.1013748437        0.1574694971
       10.5926713991        0.0068616645        0.0068616645        0.0116197606        0.0116197886        0.1107602358        0.1070682861        0.1107581602        0.1107581602        0.1070682861        0.1107602358
       10.7161577240        0.0066304741        0.0066304741        0.0114425723        0.0114424817        0.0967726681        0.1170859694        0.0967700603        0.0967700603        0.1170859694        0.0967726681
       10.8396440489        0.0067448344        0.0067448344        0.0111307530        0.0111303517        0.0909376413        0.1302368877        0.0909356947        0.0909356947        0.1302368877        0.0909376413
       10.9631303738        0.0071461738        0.0071461738        0.0107254544        0.0107252292        0.0901441030        0.1479104461        0.0901423255        0.0901423255        0.1479104461        0.0901441030
       11.0866166987        0.0079433494        0.0079433494        0.0102251129        0.0102252091        0.0940171691        0.1727437174        0.0940157727        0.0940157727        0.1727437174        0.0940171691
       11.2101030236        0.0089242077        0.0089242077        0.0090769611        0.0090767556        0.0988694727        0.2062277711        0.0988689780        0.0988689780        0.2062277711        0.0988694727
       11.3335893485        0.0114352132        0.0114352132        0.0077721520        0.0077711572        0.1184709448        0.2767654020        0.1184665275        0.1184665275        0.2767654020        0.1184709448
       11.4570756734        0.0168598277        0.0168598277        0.0056170028        0.0056177659        0.1576409612        0.3990886692        0.1576480179        0.1576480179        0.3990886692        0.1576409612
       11.5805619983        0.0133976719        0.0133976719        0.0026274902        0.0026279479        0.1693577909        0.3849906680        0.1693637495        0.1693637495        0.3849906680        0.1693577909
       11.7040483232        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.8275346480        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.9510209729        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.0745072978        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.1979936227        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.3214799476        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.4449662725        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.5684525974        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.6919389223        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.8154252472        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.9389115720        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.0623978969        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.1858842218        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.3093705467        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.4328568716        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.5563431965        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.6798295214        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.8033158463        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.9268021712        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.0502884961        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.1737748209        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.2972611458        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.4207474707        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.5442337956        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.6677201205        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.7912064454        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.9146927703        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.0381790952        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.1616654201        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.2851517449        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.4086380698        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.5321243947        0.6858038366        0.6858038366        0.0396135690        0.0395574606        0.0166890733        0.0326408451        0.0166846708        0.0166846708        0.0326408451        0.0166890733
       15.6556107196        1.1460338785        1.1460338785        0.0461811573        0.0462192146        0.0317922476        0.0562028990        0.0317958093        0.0317958093        0.0562028990        0.0317922476
       15.7790970445        0.8050460685        0.8050460685        0.0290709529        0.0290809812        0.0196110296        0.0389951529        0.0196098328        0.0196098328        0.0389951529        0.0196110296
       15.9025833694        0.7219335253        0.7219335253        0.0225993520        0.0226071907        0.0152858291        0.0342452125        0.0152853597        0.0152853597        0.0342452125        0.0152858291
       16.0260696943        0.7327534642        0.7327534642        0.0181560985        0.0181588106        0.0134747749        0.0336299131        0.0134765042        0.0134765042        0.0336299131        0.0134747749
       16.1495560192        0.8443179770        0.8443179770        0.0139813086        0.0139804994        0.0135004861        0.0370549167        0.0135020221        0.0135020221        0.0370549167        0.0135004861
       16.2730423441        1.1188680438        1.1188680438        0.0084437545        0.0084421215        0.0158417856        0.0468032568        0.0158418001        0.0158418001        0.0468032568        0.0158417856
       16.3965286690        2.1800067288        2.1800067288        0.1687902056        0.1686585662        0.0262358880        0.0978500053        0.0262367160        0.0262367160        0.0978500053        0.0262358880
       16.5200149938        2.8702981777        2.8702981777        0.3654671756        0.3652267475        0.0531050371        0.0574568892        0.0531057678        0.0531057678        0.0574568892        0.0531050371
       16.6435013187        4.0371183501        4.0371183501        0.2466309596        0.2463729310        0.1385239559        0.0676145009        0.1383732087        0.1383732087        0.0676145009        0.1385239559
