# Tetrahedron method
        1.1431948242        0.0058459526        0.0064651123        0.0064651123        0.0039992532        0.0036653526        0.0036653526        0.0039992532
        1.4630468481        0.0086052583        0.0098654603        0.0098654603        0.0062012157        0.0055652514        0.0055652514        0.0062012157
        1.7828988720        0.0118685452        0.0141143099        0.0141143099        0.0090556051        0.0079216462        0.0079216462        0.0090556051
        2.1027508960        0.0169879396        0.0207545012        0.0207545012        0.0177680091        0.0145351449        0.0145351449        0.0177680091
        2.4226029199        0.0240889268        0.0313328547        0.0313328547        0.0383673773        0.0286338453        0.0286338453        0.0383673773
        2.7424549439        0.0360081969        0.0544435813        0.0544435813        0.1141441506        0.0745552845        0.0745552845        0.1141441506
        3.0623069678        0.0487380086        0.0797466100        0.0797466100        0.2148149517        0.1261170363        0.1261170363        0.2148149517
        3.3821589917        0.0441193071        0.0711330946        0.0711330946        0.1873211503        0.1029189052        0.1029189052        0.1873211503
        3.7020110157        0.0366013610        0.0618384114        0.0618384114        0.1330015939        0.0700956793        0.0700956793        0.1330015939
        4.0218630396        0.0436043565        0.0709294510        0.0709294510        0.1340213167        0.0719031532        0.0719031532        0.1340213167
        4.3417150636        0.0545373781        0.0946280915        0.0946280915        0.2111739816        0.0924470623        0.0924470623        0.2111739816
        4.6615670875        0.0787042204        0.1371345215        0.1371345215        0.2283774102        0.1082644770        0.1082644770        0.2283774102
        4.9814191115        0.0803628958        0.1120718762        0.1120718762        0.1645828010        0.0948254396        0.0948254396        0.1645828010
        5.3012711354        0.1046067381        0.1386164181        0.1386164181        0.1875466515        0.1202331002        0.1202331002        0.1875466515
        5.6211231593        0.1176417109        0.1580314867        0.1580314867        0.1929651358        0.1192088613        0.1192088613        0.1929651358
        5.9409751833        0.1338428818        0.1703353128        0.1703353128        0.1862902693        0.1207443853        0.1207443853        0.1862902693
        6.2608272072        0.1320702361        0.1800387821        0.1800387821        0.1929653331        0.1516041156        0.1516041156        0.1929653331
        6.5806792312        0.1240734849        0.2113664075        0.2113664075        0.2031936459        0.1980952463        0.1980952463        0.2031936459
        6.9005312551        0.1394007215        0.2405990749        0.2405990749        0.2079075202        0.1843198736        0.1843198736        0.2079075202
        7.2203832791        0.1411084352        0.2636917204        0.2636917204        0.1894848053        0.2054233832        0.2054233832        0.1894848053
        7.5402353030        0.1684203893        0.2668171931        0.2668171931        0.1864628026        0.1916833012        0.1916833012        0.1864628026
        7.8600873269        0.1857100610        0.3013323891        0.3013323891        0.1325150090        0.2131460672        0.2131460672        0.1325150090
        8.1799393509        0.1784551307        0.2841386647        0.2841386647        0.1171305762        0.1946032509        0.1946032509        0.1171305762
        8.4997913748        0.1337459048        0.2208466421        0.2208466421        0.1069043502        0.1605980662        0.1605980662        0.1069043502
        8.8196433988        0.1646725367        0.2495363598        0.2495363598        0.1358826718        0.1998519279        0.1998519279        0.1358826718
        9.1394954227        0.1815638882        0.2477713279        0.2477713279        0.1841040287        0.2770892951        0.2770892951        0.1841040287
        9.4593474467        0.0934440217        0.1905600926        0.1905600926        0.1224069389        0.2230725284        0.2230725284        0.1224069389
        9.7791994706        0.0458340482        0.1441097164        0.1441097164        0.1009288819        0.1720483341        0.1720483341        0.1009288819
       10.0990514945        0.0881820082        0.2059651672        0.2059651672        0.1232177179        0.2183153265        0.2183153265        0.1232177179
       10.4189035185        0.0760632089        0.2066725324        0.2066725324        0.1576770623        0.1707219018        0.1707219018        0.1576770623
       10.7387555424        0.0460429432        0.1448540353        0.1448540353        0.0895731553        0.1198057724        0.1198057724        0.0895731553
       11.0586075664        0.1041654291        0.1876628863        0.1876628863        0.1441978111        0.2521655263        0.2521655263        0.1441978111
       11.3784595903        0.0971449262        0.1681911336        0.1681911336        0.1747559402        0.3120811547        0.3120811547        0.1747559402
       11.6983116142        0.0686590246        0.1924444269        0.1924444269        0.1953956762        0.3361885286        0.3361885286        0.1953956762
       12.0181636382        0.0363016412        0.1429811932        0.1429811932        0.1636263371        0.2722962609        0.2722962609        0.1636263371
       12.3380156621        0.0387019382        0.1307703562        0.1307703562        0.1549639501        0.2329487985        0.2329487985        0.1549639501
       12.6578676861        0.0497479010        0.0972308567        0.0972308567        0.1905479698        0.2935883110        0.2935883110        0.1905479698
       12.9777197100        0.0717217856        0.1110820565        0.1110820565        0.2267912409        0.4542574749        0.4542574749        0.2267912409
       13.2975717340        0.0643718057        0.0794769488        0.0794769488        0.2172181711        0.3568670078        0.3568670078        0.2172181711
       13.6174237579        0.0757540158        0.1049665645        0.1049665645        0.2391923159        0.4114069098        0.4114069098        0.2391923159
       13.9372757818        0.0533080591        0.1242622856        0.1242622856        0.2715454114        0.4532794939        0.4532794939        0.2715454114
       14.2571278058        0.0486588398        0.0792274199        0.0792274199        0.2840948163        0.5260425695        0.5260425695        0.2840948163
       14.5769798297        0.0314022432        0.0620990150        0.0620990150        0.3599245928        0.3651887390        0.3651887390        0.3599245928
       14.8968318537        0.0337711388        0.0819333764        0.0819333764        0.4745888983        0.2249063160        0.2249063160        0.4745888983
       15.2166838776        0.0209838442        0.0579252255        0.0579252255        0.3920544220        0.2506173351        0.2506173351        0.3920544220
       15.5365359016        0.0169475668        0.0199842704        0.0199842704        0.1679282816        0.0671837707        0.0671837707        0.1679282816
       15.8563879255        0.0360435104        0.0870960842        0.0870960842        0.5913040464        0.1148035666        0.1148035666        0.5913040464
       16.1762399494        0.0179883582        0.0119785252        0.0119785252        0.2380119443        0.0966601846        0.0966601846        0.2380119443
