# Tetrahedron method
        3.9198595087        0.2189017156        0.2189127887        0.2189741227        0.2189017156        0.2189741227        0.2189127887        0.0390093562        0.0428331107        0.0428331107
        4.0420045992        0.1880519717        0.1879572102        0.1882772015        0.1880519717        0.1882772015        0.1879572102        0.0260081443        0.0311739993        0.0311739993
        4.1641496898        0.5071312897        0.5065696540        0.5060850310        0.5071312897        0.5060850310        0.5065696540        0.0388581619        0.0713665841        0.0713665841
        4.2862947804        0.5036685504        0.5099468884        0.5096626671        0.5036685504        0.5096626671        0.5099468884        0.0454719366        0.0408227446        0.0408227446
        4.4084398710        0.9651444804        0.9514189409        0.9657125104        0.9651444804        0.9657125104        0.9514189409        0.0799960194        0.0523334013        0.0523334013
        4.5305849616        0.9381513064        0.9405121919        0.9415590186        0.9381513064        0.9415590186        0.9405121919        0.0727948947        0.0540017537        0.0540017537
        4.6527300521        0.4682603052        0.4687728422        0.4693612545        0.4682603052        0.4693612545        0.4687728422        0.0348560584        0.0279048881        0.0279048881
        4.7748751427        0.5215276176        0.5212995079        0.5211528864        0.5215276176        0.5211528864        0.5212995079        0.0321567784        0.0243646910        0.0243646910
        4.8970202333        0.4714539640        0.4740736629        0.4731226716        0.4714539640        0.4731226716        0.4740736629        0.0332594427        0.0208793216        0.0208793216
        5.0191653239        0.3218144663        0.3228728322        0.3240242743        0.3218144663        0.3240242743        0.3228728322        0.0295194345        0.0124313924        0.0124313924
        5.1413104144        0.3087598381        0.3097929887        0.3095774230        0.3087598381        0.3095774230        0.3097929887        0.0359538507        0.0124623106        0.0124623106
        5.2634555050        0.2181462865        0.2177788727        0.2176035840        0.2181462865        0.2176035840        0.2177788727        0.0430166434        0.0197725079        0.0197725079
        5.3856005956        0.4157952040        0.4161570101        0.4161937896        0.4157952040        0.4161937896        0.4161570101        0.0840553351        0.0735695640        0.0735695640
        5.5077456862        0.4787522421        0.4773348616        0.4780352190        0.4787522421        0.4780352190        0.4773348616        0.0774477030        0.0896708235        0.0896708235
        5.6298907768        0.6696079561        0.6700070178        0.6700044814        0.6696079561        0.6700044814        0.6700070178        0.0994104210        0.1281307604        0.1281307604
        5.7520358673        0.6264624201        0.6240313624        0.6259113585        0.6264624201        0.6259113585        0.6240313624        0.0737943495        0.1107941552        0.1107941552
        5.8741809579        0.6751994124        0.6717805018        0.6729756374        0.6751994124        0.6729756374        0.6717805018        0.0792279910        0.1074552045        0.1074552045
        5.9963260485        0.6782767591        0.6773889783        0.6780081550        0.6782767591        0.6780081550        0.6773889783        0.0669590475        0.1182179390        0.1182179390
